kaufpreis,baujahr,Wohnung,Haus,fläche_m2,schlafzimmer,badezimmer,parkplätze,garten,stadt,Bevölkerung,Deutschland,Belgien,Luxemburg,Frankreich
517165,2020,1,0,74.0,1,1,1,0,MERTERT,3287,0,0,1,0
748189,2020,1,0,107.0,2,2,2,0,MERTERT,3287,0,0,1,0
1211088,2020,0,1,203.0,4,2,2,1,MERTERT,3287,0,0,1,0
959638,2020,0,1,203.0,4,2,2,1,MERTERT,3287,0,0,1,0
899464,2020,0,1,156.0,3,2,2,1,MERTERT,3287,0,0,1,0
899464,2020,0,1,156.0,3,2,2,1,MERTERT,3287,0,0,1,0
899464,2020,0,1,156.0,3,2,2,1,MERTERT,3287,0,0,1,0
972621,2020,0,1,156.0,3,2,2,1,MERTERT,3287,0,0,1,0
954778,2020,0,1,156.0,3,2,2,1,MERTERT,3287,0,0,1,0
706514,2020,1,0,113.0,3,2,2,0,MERTERT,3287,0,0,1,0
627255,2020,1,0,98.0,2,2,2,0,MERTERT,3287,0,0,1,0
699020,2020,1,0,116.0,3,2,2,0,MERTERT,3287,0,0,1,0
1350000,2020,0,1,173.1,4,2,2,1,MONDERCANGE,7007,0,0,1,0
1450000,2020,0,1,187.02,4,2,2,1,MONDERCANGE,7007,0,0,1,0
828000,2020,0,1,185.0,4,3,2,1,NAGEM,204,0,0,1,0
840500,2020,0,1,200.0,4,2,3,1,ELL,1289,0,0,1,0
803200,2020,0,1,163.0,4,1,3,1,ELL,1289,0,0,1,0
826750,2020,0,1,195.0,4,1,3,1,ELL,1289,0,0,1,0
957000,2020,1,0,118.78,2,1,1,0,KOPSTAL,4000,0,0,1,0
1008000,2020,1,0,130.03,2,1,1,0,KOPSTAL,4000,0,0,1,0
1210850,2020,0,1,197.0,4,1,3,1,PÉTANGE,18200,0,0,1,0
453680,2020,1,0,83.88,2,1,2,0,HUPPERDANGE,197,0,0,1,0
453654,2020,1,0,86.97,2,1,2,0,HUPPERDANGE,197,0,0,1,0
1299415,2020,0,1,103.0,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1752839,2020,0,1,125.0,4,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
2130982,2020,1,0,157.67,3,2,2,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1270400,2020,1,0,108.29,3,2,2,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
924052,2020,1,0,75.55,2,1,2,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
746664,2020,1,0,57.24,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
888003,2020,1,0,66.18,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
999976,2020,1,0,75.55,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
714453,2020,1,0,55.48,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
737215,2020,1,0,57.98,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1244940,2020,1,0,95.14,2,1,2,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
999345,2020,1,0,82.09,2,1,1,0,BERT,8400,0,0,1,0
1235000,2020,0,1,179.0,4,1,4,1,SCHIFFLANGE,10300,0,0,1,0
1344000,2020,0,1,242.0,4,1,3,1,SCHIFFLANGE,10300,0,0,1,0
1351430,2020,0,1,156.0,3,1,1,0,LUXEMBOURG-NEUDORF,6400,0,0,1,0
1095000,2020,0,1,178.0,4,1,3,0,BETTE,377,0,0,1,0
997000,2020,0,1,138.0,3,1,3,0,BETTE,377,0,0,1,0
557937,2020,1,0,60.0,1,1,2,0,REMICH,2883,0,0,1,0
599516,2020,1,0,61.73,1,1,2,1,REMICH,2883,0,0,1,0
1256000,2020,0,1,153.0,3,1,3,1,REMICH,2883,0,0,1,0
1158000,2020,0,1,159.0,3,1,3,1,REMICH,2883,0,0,1,0
1174000,2020,0,1,158.0,3,1,3,1,REMICH,2883,0,0,1,0
1167000,2020,0,1,159.0,3,1,3,1,REMICH,2883,0,0,1,0
1194000,2020,0,1,158.0,3,1,3,1,REMICH,2883,0,0,1,0
889734,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
997031,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
878680,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
1180630,2020,1,0,62.64,2,1,1,1,LUXEMBOURG-KIRC,6238,0,0,1,0
916675,2020,1,0,46.49,1,1,1,1,LUXEMBOURG-KIRC,6238,0,0,1,0
1002916,2020,1,0,110.83,3,1,2,1,LINTGEN,2226,0,0,1,0
1199000,2020,0,1,210.0,4,1,4,1,ETTELBRÜCK,8833,0,0,1,0
1138000,2020,0,1,175.0,4,1,2,1,ETTELBRÜCK,8833,0,0,1,0
1109000,2020,0,1,175.0,4,1,2,1,ETTELBRÜCK,8833,0,0,1,0
1119000,2020,0,1,166.0,3,1,2,1,KOERICH,2616,0,0,1,0
786061,2020,1,0,54.71,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1315000,2020,0,1,158.0,4,1,3,1,KEHLEN,6232,0,0,1,0
1445000,2020,0,1,239.0,5,1,3,1,MERSCH,9195,0,0,1,0
703128,2020,1,0,53.07,1,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
738116,2020,1,0,53.72,1,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
932826,2020,1,0,82.05,2,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1745800,2020,0,1,192.0,5,2,4,1,BERT,8400,0,0,1,0
1740600,2020,0,1,193.0,5,3,4,1,BERT,8400,0,0,1,0
2552000,2020,0,1,251.0,5,3,4,1,BERT,8400,0,0,1,0
2391000,2020,0,1,234.0,5,2,3,1,SCHUTTRANGE,3258,0,0,1,0
2429000,2020,0,1,231.0,5,2,3,1,SCHUTTRANGE,3258,0,0,1,0
2064653,2020,1,0,108.22,4,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
925199,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
901933,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
889734,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
997031,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
888889,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
878680,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
1180630,2020,1,0,62.64,2,1,1,1,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
916675,2020,1,0,46.49,1,1,1,1,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
2130982,2020,1,0,157.67,3,2,2,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
924052,2020,1,0,75.55,2,1,2,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
888003,2020,1,0,66.18,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
999976,2020,1,0,75.55,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
714453,2020,1,0,55.48,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
737215,2020,1,0,57.98,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1244940,2020,1,0,95.14,2,1,2,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1095000,2020,0,1,178.0,4,1,3,0,BETTE,377,0,0,1,0
1299415,2020,0,1,103.0,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1351430,2020,0,1,156.0,3,1,1,0,LUXEMBOURG-NEUDORF,6400,0,0,1,0
1256000,2020,0,1,153.0,3,1,3,1,REMICH,2883,0,0,1,0
1158000,2020,0,1,159.0,3,1,3,1,REMICH,2883,0,0,1,0
1174000,2020,0,1,158.0,3,1,3,1,REMICH,2883,0,0,1,0
1167000,2020,0,1,159.0,3,1,3,1,REMICH,2883,0,0,1,0
1183000,2020,0,1,158.0,3,1,3,1,REMICH,2883,0,0,1,0
1194000,2020,0,1,158.0,3,1,3,1,REMICH,2883,0,0,1,0
911743,2020,1,0,85.82,2,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
736186,2020,1,0,62.53,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
557937,2020,1,0,60.0,1,1,2,0,REMICH,2883,0,0,1,0
599516,2020,1,0,61.73,1,1,2,1,REMICH,2883,0,0,1,0
1002916,2020,1,0,110.83,3,1,2,1,LINTGEN,2226,0,0,1,0
2064653,2020,1,0,108.22,4,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
925199,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
901933,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
889734,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
997031,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
888889,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
878680,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
1180630,2020,1,0,62.64,2,1,1,1,LUXEMBOURG-KIRC,6238,0,0,1,0
916675,2020,1,0,46.49,1,1,1,1,LUXEMBOURG-KIRC,6238,0,0,1,0
1138000,2020,0,1,175.0,4,1,2,1,ETTELBRÜCK,8833,0,0,1,0
1597000,2020,0,1,177.0,4,2,3,1,KEHLEN,6232,0,0,1,0
1315000,2020,0,1,158.0,4,1,3,1,KEHLEN,6232,0,0,1,0
1244000,2020,0,1,158.0,4,1,3,1,KEHLEN,6232,0,0,1,0
786061,2020,1,0,54.71,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1299415,2020,0,1,103.0,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1752839,2020,0,1,125.0,4,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1311211,2020,1,0,104.0,3,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1604530,2020,1,0,122.0,3,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1745800,2020,0,1,192.0,5,2,4,1,BERT,8400,0,0,1,0
1998000,2020,0,1,205.0,5,2,4,1,BERT,8400,0,0,1,0
703128,2020,1,0,53.07,1,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
710022,2020,1,0,61.27,1,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
738116,2020,1,0,53.72,1,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
932826,2020,1,0,82.05,2,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
557937,2020,1,0,60.0,1,1,2,0,REMICH,2883,0,0,1,0
2429000,2020,0,1,231.0,5,2,3,1,SCHUTTRANGE,3258,0,0,1,0
1095000,2020,0,1,178.0,4,1,3,0,BETTE,377,0,0,1,0
997000,2020,0,1,138.0,3,1,3,0,BETTE,377,0,0,1,0
2130982,2020,1,0,157.67,3,2,2,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1270400,2020,1,0,108.29,3,2,2,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
924052,2020,1,0,75.55,2,1,2,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
746664,2020,1,0,57.24,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
888003,2020,1,0,66.18,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
999976,2020,1,0,75.55,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
714453,2020,1,0,55.48,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
737215,2020,1,0,57.98,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1244940,2020,1,0,95.14,2,1,2,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
2064653,2020,1,0,108.22,4,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
925199,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
901933,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
889734,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
997031,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
888889,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
878680,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
1180630,2020,1,0,62.64,2,1,1,1,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
916675,2020,1,0,46.49,1,1,1,1,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
999345,2020,1,0,82.09,2,1,1,0,BERT,8400,0,0,1,0
1299415,2020,0,1,103.0,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1752839,2020,0,1,125.0,4,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1235000,2020,0,1,179.0,4,1,4,1,SCHIFFLANGE,10300,0,0,1,0
1344000,2020,0,1,242.0,4,1,3,1,SCHIFFLANGE,10300,0,0,1,0
1351430,2020,0,1,156.0,3,1,1,0,LUXEMBOURG-NEUDORF,6400,0,0,1,0
911743,2020,1,0,85.82,2,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
736186,2020,1,0,62.53,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1002916,2020,1,0,110.83,3,1,2,1,LINTGEN,2226,0,0,1,0
1256000,2020,0,1,153.0,3,1,3,1,REMICH,2883,0,0,1,0
1158000,2020,0,1,159.0,3,1,3,1,REMICH,2883,0,0,1,0
1174000,2020,0,1,158.0,3,1,3,1,REMICH,2883,0,0,1,0
1167000,2020,0,1,159.0,3,1,3,1,REMICH,2883,0,0,1,0
1183000,2020,0,1,158.0,3,1,3,1,REMICH,2883,0,0,1,0
1194000,2020,0,1,158.0,3,1,3,1,REMICH,2883,0,0,1,0
599516,2020,1,0,61.73,1,1,2,1,REMICH,2883,0,0,1,0
1445000,2020,0,1,239.0,5,1,3,1,MERSCH,9195,0,0,1,0
1119000,2020,0,1,166.0,3,1,2,1,KOERICH,2616,0,0,1,0
1199000,2020,0,1,210.0,4,1,4,1,ETTELBRÜCK,8833,0,0,1,0
1138000,2020,0,1,175.0,4,1,2,1,ETTELBRÜCK,8833,0,0,1,0
1109000,2020,0,1,175.0,4,1,2,1,ETTELBRÜCK,8833,0,0,1,0
2064653,2020,1,0,108.22,4,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
925199,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
901933,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
889734,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
997031,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
888889,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
878680,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-KIRC,6238,0,0,1,0
1180630,2020,1,0,62.64,2,1,1,1,LUXEMBOURG-KIRC,6238,0,0,1,0
916675,2020,1,0,46.49,1,1,1,1,LUXEMBOURG-KIRC,6238,0,0,1,0
1153288,2020,1,0,93.46,2,2,1,1,LUXEMBOURG-NEUDORF,6400,0,0,1,0
1354304,2020,0,1,145.22,3,2,1,1,LUXEMBOURG-NEUDORF,6400,0,0,1,0
698819,2020,1,0,66.93,1,1,1,0,LUXEMBOURG-NEUDORF,6400,0,0,1,0
786061,2020,1,0,54.71,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1597000,2020,0,1,177.0,4,2,3,1,KEHLEN,6232,0,0,1,0
1315000,2020,0,1,158.0,4,1,3,1,KEHLEN,6232,0,0,1,0
1244000,2020,0,1,158.0,4,1,3,1,KEHLEN,6232,0,0,1,0
1745800,2020,0,1,192.0,5,2,4,1,BERT,8400,0,0,1,0
1998000,2020,0,1,205.0,5,2,4,1,BERT,8400,0,0,1,0
1740600,2020,0,1,193.0,5,3,4,1,BERT,8400,0,0,1,0
2552000,2020,0,1,251.0,5,3,4,1,BERT,8400,0,0,1,0
703128,2020,1,0,53.07,1,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
710022,2020,1,0,61.27,1,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
738116,2020,1,0,53.72,1,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
932826,2020,1,0,82.05,2,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1095000,2020,0,1,178.0,4,1,3,0,BETTE,377,0,0,1,0
997000,2020,0,1,138.0,3,1,3,0,BETTE,377,0,0,1,0
2391000,2020,0,1,234.0,5,2,3,1,SCHUTTRANGE,3258,0,0,1,0
2429000,2020,0,1,231.0,5,2,3,1,SCHUTTRANGE,3258,0,0,1,0
2064653,2020,1,0,108.22,4,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
925199,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
901933,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
889734,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
997031,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
888889,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
878680,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
1180630,2020,1,0,62.64,2,1,1,1,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
916675,2020,1,0,46.49,1,1,1,1,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
427296,2020,1,0,79.63,2,1,1,0,CLERVAUX,1791,0,0,1,0
1299415,2020,0,1,103.0,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1752839,2020,0,1,125.0,4,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1311211,2020,1,0,104.0,3,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1604530,2020,1,0,122.0,3,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1614000,2020,0,1,219.0,5,2,3,1,MAMER,9185,0,0,1,0
698819,2020,1,0,66.93,1,1,1,0,LUXEMBOURG-NEUDORF,6400,0,0,1,0
1311211,2020,1,0,104.0,3,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1604530,2020,1,0,122.0,3,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1299415,2020,0,1,103.0,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1752839,2020,0,1,125.0,4,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
709321,2020,1,0,66.93,1,1,1,0,LUXEMBOURG-NEUDORF,6400,0,0,1,0
710022,2020,1,0,61.27,1,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1116000,2020,0,1,260.0,4,2,3,1,ETTELBRÜCK,8833,0,0,1,0
721269,2020,1,0,78.76,2,1,2,1,REMICH,2883,0,0,1,0
995000,2020,1,0,140.0,3,2,2,1,LORENTZWEILER,2973,0,0,1,0
1065000,2020,0,1,140.0,3,2,2,1,LORENTZWEILER,2973,0,0,1,0
899000,2020,1,0,110.0,3,1,2,0,OETRANGE,781,0,0,1,0
997000,2020,0,1,138.0,3,1,2,1,BETTE,377,0,0,1,0
1095000,2020,0,1,138.0,4,1,2,1,BETTE,377,0,0,1,0
911743,2020,1,0,85.82,2,1,1,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1109000,2020,0,1,175.0,4,1,2,1,ETTELBRÜCK,8833,0,0,1,0
1420000,2020,0,1,207.0,4,2,2,1,EHLANGE,405,0,0,1,0
681114,2020,1,0,91.86,3,1,1,1,REMICH,2883,0,0,1,0
1769982,2020,0,1,215.0,4,1,1,1,MOUTFORT,1306,0,0,1,0
1104084,2020,1,0,137.0,2,1,1,0,DUDELANGE,20400,0,0,1,0
1104084,2020,1,0,137.0,2,1,1,0,DUDELANGE,20400,0,0,1,0
1562152,2020,0,1,188.0,4,1,2,1,BEREL,3570,0,0,1,0
1517370,2020,0,1,166.0,4,1,2,1,BEREL,3570,0,0,1,0
702224,2020,1,0,82.0,2,1,1,0,MOESDORF,339,0,0,1,0
797596,2020,1,0,82.0,2,1,1,0,MOESDORF,339,0,0,1,0
702224,2020,1,0,82.0,2,1,1,0,MOESDORF,339,0,0,1,0
797596,2020,1,0,82.0,2,1,1,0,MOESDORF,339,0,0,1,0
1677740,2020,1,0,159.12,3,2,2,0,STRASSEN,5900,0,0,1,0
568150,2020,0,1,164.0,5,1,1,1,ASSELBORN,387,0,0,1,0
532357,2020,0,1,151.0,4,1,1,1,ASSELBORN,387,0,0,1,0
875000,2020,0,1,190.64,4,1,3,1,WALDBILLIG,1137,0,0,1,0
588549,2020,0,1,166.0,4,1,1,1,ASSELBORN,387,0,0,1,0
641780,2020,1,0,98.05,2,1,1,0,CLEMENCY,2105,0,0,1,0
1553531,2020,1,0,138.33,3,1,3,0,BRIDEL,2850,0,0,1,0
1111512,2020,1,0,113.53,3,2,2,0,BRIDEL,2850,0,0,1,0
1111512,2020,1,0,113.53,3,2,2,0,BRIDEL,2850,0,0,1,0
1427914,2020,1,0,146.86,4,3,2,1,BRIDEL,2850,0,0,1,0
533015,2020,1,0,75.2,2,1,1,1,ESCH-SUR-ALZETTE,34780,0,0,1,0
945000,2020,0,1,172.0,4,2,2,1,MEDERNACH,2594,0,0,1,0
890000,2020,0,1,176.0,4,2,2,1,MEDERNACH,2594,0,0,1,0
890000,2020,0,1,176.0,4,2,2,1,MEDERNACH,2594,0,0,1,0
887000,2020,0,1,172.0,4,2,2,1,MEDERNACH,2594,0,0,1,0
930000,2020,0,1,163.0,4,2,2,1,MEDERNACH,2594,0,0,1,0
1468800,2020,0,1,230.0,4,2,2,1,BETTANGE-SUR,1247,0,0,1,0
1396950,2020,0,1,200.0,4,2,2,1,BETTANGE-SUR,1247,0,0,1,0
1405550,2020,0,1,250.0,5,2,2,1,BETTANGE-SUR,1247,0,0,1,0
836200,2020,0,1,180.0,3,2,2,1,HOLTZ,227,0,0,1,0
1180000,2020,1,0,124.0,3,2,1,0,LUXEMBOURG-B,3746,0,0,1,0
1129000,2020,1,0,117.0,3,2,1,0,LUXEMBOURG-B,3746,0,0,1,0
1349000,2020,1,0,142.5,3,2,1,0,LUXEMBOURG-B,3746,0,0,1,0
1060000,2020,1,0,103.0,3,2,1,1,LUXEMBOURG-B,3746,0,0,1,0
741142,2020,1,0,95.33,2,2,2,0,GOSSELDANGE,644,0,0,1,0
636600,2020,1,0,79.2,2,1,2,0,GOSSELDANGE,644,0,0,1,0
1344000,2020,0,1,219.0,4,2,2,1,SCHIFFLANGE,10300,0,0,1,0
1002916,2020,1,0,110.83,3,1,2,0,LINTGEN,2226,0,0,1,0
1235000,2020,0,1,166.0,4,2,2,1,SCHIFFLANGE,10300,0,0,1,0
997000,2020,0,1,131.0,3,1,3,1,BETTE,377,0,0,1,0
1095000,2020,0,1,169.0,4,1,3,1,BETTE,377,0,0,1,0
1445000,2020,0,1,239.0,4,1,2,1,MERSCH,9195,0,0,1,0
2429000,2020,0,1,231.0,5,2,4,1,SCHUTTRANGE,3258,0,0,1,0
2391000,2020,0,1,234.0,5,2,4,1,SCHUTTRANGE,3258,0,0,1,0
1998000,2020,0,1,205.0,6,2,4,1,BERT,8400,0,0,1,0
1745800,2020,0,1,192.0,5,2,4,1,BERT,8400,0,0,1,0
1740600,2020,0,1,192.0,5,2,4,1,BERT,8400,0,0,1,0
1109000,2020,0,1,175.0,4,2,1,1,ETTELBRÜCK,8833,0,0,1,0
1138000,2020,0,1,175.0,4,2,1,1,ETTELBRÜCK,8833,0,0,1,0
2064653,2020,1,0,108.22,3,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
925199,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
901933,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
889734,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
997031,2020,1,0,48.0,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
888889,2020,1,0,46.44,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
878680,2020,1,0,46.49,1,1,1,0,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
1180630,2020,1,0,62.64,2,1,1,1,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
916675,2020,1,0,46.49,1,1,1,1,LUXEMBOURG-WEIMERSKIRCH,2462,0,0,1,0
1158000,2020,0,1,150.0,3,1,2,1,REMICH,2883,0,0,1,0
1256000,2020,0,1,143.0,3,1,2,1,REMICH,2883,0,0,1,0
1174000,2020,0,1,147.0,3,2,2,1,REMICH,2883,0,0,1,0
1167000,2020,0,1,150.0,3,1,2,1,REMICH,2883,0,0,1,0
1183000,2020,0,1,148.0,3,1,2,1,REMICH,2883,0,0,1,0
1194000,2020,0,1,149.0,3,1,2,1,REMICH,2883,0,0,1,0
999976,2020,1,0,75.55,2,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
737215,2020,1,0,57.98,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1244940,2020,1,0,95.14,2,1,2,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
2130982,2020,1,0,157.67,3,2,2,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1270400,2020,1,0,108.29,3,2,2,0,LUXEMBOURG-CESSANGE,4515,0,0,1,0
2552000,2020,0,1,248.0,5,3,4,1,BERT,8400,0,0,1,0
837997,2020,1,0,64.35,1,1,1,0,BERT,8400,0,0,1,0
999345,2020,1,0,82.09,2,1,1,0,BERT,8400,0,0,1,0
1597000,2020,0,1,171.0,4,2,4,1,KEHLEN,6232,0,0,1,0
1244000,2020,0,1,146.0,3,2,3,1,KEHLEN,6232,0,0,1,0
1315000,2020,0,1,146.0,3,2,3,1,KEHLEN,6232,0,0,1,0
1351430,2020,0,1,165.0,3,1,1,0,LUXEMBOURG-NEUDORF,6400,0,0,1,0
1752839,2020,0,1,127.55,3,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1069335,2020,1,0,93.46,2,2,1,0,LUXEMBOURG-NEUDORF,6400,0,0,1,0
689634,2020,1,0,48.63,1,1,1,1,LUXEMBOURG-CESSANGE,4515,0,0,1,0
1344472,2020,1,0,145.22,3,2,1,1,LUXEMBOURG-NEUDORF,6400,0,0,1,0
557937,2020,1,0,60.0,1,1,2,0,REMICH,2883,0,0,1,0
